I,Time,AltitudeM,DistanceM,HeartRate,Speed,RunCadence,time,atemp,cad,hr,lat,lon
746,2020-05-17T20:19:24.000Z,66.80000305175781,7841.77978515625,169,2.0989999771118164,88,2020-05-17T20:19:24.000Z,20,88,169,43.72182204388082027435302734375,-79.3559259362518787384033203125
747,2020-05-17T20:19:28.000Z,67,7851.97998046875,168,2.1459999084472656,88,2020-05-17T20:19:28.000Z,20,88,168,43.72179756872355937957763671875,-79.35585192404687404632568359375
748,2020-05-17T20:19:31.000Z,67.4000015258789,7857.9599609375,167,1.902999997138977,88,2020-05-17T20:19:31.000Z,20,88,167,43.721780888736248016357421875,-79.35566785745322704315185546875
749,2020-05-17T20:19:37.000Z,67.5999984741211,7872.81982421875,169,2.015000104904175,86,2020-05-17T20:19:37.000Z,20,86,169,43.72181768529117107391357421875,-79.35548228211700916290283203125
750,2020-05-17T20:19:42.000Z,67.4000015258789,7887.7099609375,169,2.0810000896453857,87,2020-05-17T20:19:42.000Z,20,87,169,43.72183662839233875274658203125,-79.355352781713008880615234375
751,2020-05-17T20:19:46.000Z,67,7898.18994140625,169,2.1740000247955322,87,2020-05-17T20:19:46.000Z,20,87,169,43.72186311520636081695556640625,-79.3552557192742824554443359375
752,2020-05-17T20:19:50.000Z,66.80000305175781,7906.419921875,168,2.127000093460083,85,2020-05-17T20:19:50.000Z,20,85,168,43.72193385846912860870361328125,-79.35511649586260318756103515625
753,2020-05-17T20:19:56.000Z,67.80000305175781,7919.8701171875,167,2.0429999828338623,82,2020-05-17T20:19:56.000Z,20,82,167,43.7220402248203754425048828125,-79.3550790287554264068603515625
754,2020-05-17T20:20:01.000Z,68,7932.10009765625,170,2.183000087738037,85,2020-05-17T20:20:01.000Z,20,85,170,43.72210283763706684112548828125,-79.355042986571788787841796875
755,2020-05-17T20:20:05.000Z,68,7939.330078125,172,2.1740000247955322,86,2020-05-17T20:20:05.000Z,20,86,172,43.7221642769873142242431640625,-79.3549623526632785797119140625
756,2020-05-17T20:20:09.000Z,67.80000305175781,7948.68994140625,174,2.249000072479248,88,2020-05-17T20:20:09.000Z,20,88,174,43.72223678044974803924560546875,-79.35473042540252208709716796875
757,2020-05-17T20:20:19.000Z,68.4000015258789,7968.3798828125,171,2.127000093460083,82,2020-05-17T20:20:19.000Z,20,82,171,43.72228137217462062835693359375,-79.3546213768422603607177734375
758,2020-05-17T20:20:23.000Z,68.19999694824219,7978.39013671875,169,2.1740000247955322,85,2020-05-17T20:20:23.000Z,20,85,169,43.72236837632954120635986328125,-79.35442431829869747161865234375
759,2020-05-17T20:20:31.000Z,67.80000305175781,7997.35986328125,166,2.249000072479248,88,2020-05-17T20:20:31.000Z,21,88,166,43.72238195501267910003662109375,-79.35440453700721263885498046875
760,2020-05-17T20:20:32.000Z,67.5999984741211,7999.5,162,2.249000072479248,88,2020-05-17T20:20:32.000Z,21,88,162,43.72240005992352962493896484375,-79.35438207350671291351318359375
761,2020-05-17T20:20:33.000Z,67.80000305175781,8002.2001953125,159,2.249000072479248,88,2020-05-17T20:20:33.000Z,21,88,159,43.72241548262536525726318359375,-79.35435843653976917266845703125
762,2020-05-17T20:20:34.000Z,67.80000305175781,8004.72998046875,159,2.249000072479248,89,2020-05-17T20:20:34.000Z,21,89,159,43.7224304862320423126220703125,-79.35433748178184032440185546875
763,2020-05-17T20:20:34.000Z,67.80000305175781,8004.72998046875,159,2.249000072479248,89,2020-05-17T20:20:35.000Z,21,89,158,43.7224509380757808685302734375,-79.35428366996347904205322265625
764,2020-05-17T20:20:35.000Z,67.80000305175781,8006.919921875,158,2.257999897003174,89,2020-05-17T20:20:37.000Z,21,89,158,43.72247952036559581756591796875,-79.354230277240276336669921875
765,2020-05-17T20:20:37.000Z,67.80000305175781,8010.9599609375,158,2.305000066757202,89,2020-05-17T20:20:40.000Z,21,84,157,43.7225163169205188751220703125,-79.35397068969905376434326171875
766,2020-05-17T20:20:40.000Z,67.80000305175781,8015.47998046875,157,2.2769999504089355,84,2020-05-17T20:20:51.000Z,21,88,157,43.7225424684584140777587890625,-79.3538854457437992095947265625
767,2020-05-17T20:20:51.000Z,68.80000305175781,8037.080078125,157,2.2109999656677246,88,2020-05-17T20:20:55.000Z,21,85,160,43.72254556976258754730224609375,-79.353862814605236053466796875
768,2020-05-17T20:20:55.000Z,68.5999984741211,8044.419921875,160,2.193000078201294,85,2020-05-17T20:20:56.000Z,21,85,161,43.72258027084171772003173828125,-79.35370565392076969146728515625
769,2020-05-17T20:20:56.000Z,68.5999984741211,8046.22021484375,161,2.1649999618530273,85,2020-05-17T20:21:01.000Z,21,88,164,43.72261681593954563140869140625,-79.35341463424265384674072265625
770,2020-05-17T20:21:01.000Z,68.19999694824219,8059.5400390625,164,2.239000082015991,88,2020-05-17T20:21:10.000Z,21,88,163,43.72261472046375274658203125,-79.353278093039989471435546875
771,2020-05-17T20:21:10.000Z,67.19999694824219,8081.81005859375,163,2.2669999599456787,88,2020-05-17T20:21:15.000Z,21,88,165,43.7226745672523975372314453125,-79.3530271388590335845947265625
772,2020-05-17T20:21:15.000Z,67.4000015258789,8092.52001953125,165,2.071000099182129,88,2020-05-17T20:21:23.000Z,20,87,164,43.722702898085117340087890625,-79.35294239781796932220458984375
773,2020-05-17T20:21:23.000Z,67.80000305175781,8113.77001953125,164,2.2109999656677246,87,2020-05-17T20:21:26.000Z,20,86,165,43.72281798161566257476806640625,-79.3527314253151416778564453125
774,2020-05-17T20:21:26.000Z,68,8121.06005859375,165,2.2209999561309814,86,2020-05-17T20:21:33.000Z,20,88,166,43.72293063439428806304931640625,-79.35251927934587001800537109375
775,2020-05-17T20:21:33.000Z,68.19999694824219,8142.31005859375,166,2.490999937057495,88,2020-05-17T20:21:41.000Z,20,89,165,43.7229551933705806732177734375,-79.35251072980463504791259765625
776,2020-05-17T20:21:41.000Z,68.80000305175781,8162.89013671875,165,2.3889999389648438,89,2020-05-17T20:21:42.000Z,20,88,165,43.7230713665485382080078125,-79.3524549901485443115234375
777,2020-05-17T20:21:42.000Z,68.80000305175781,8165.68994140625,165,2.3889999389648438,88,2020-05-17T20:21:47.000Z,20,88,164,43.72318477369844913482666015625,-79.352240748703479766845703125
778,2020-05-17T20:21:47.000Z,69,8179.91015625,164,2.546999931335449,88,2020-05-17T20:21:55.000Z,20,84,164,43.72326406650245189666748046875,-79.3519874475896358489990234375
779,2020-05-17T20:21:55.000Z,68.5999984741211,8201.2998046875,164,2.500999927520752,84,2020-05-17T20:22:05.000Z,20,91,165,43.72336280532181262969970703125,-79.35183984227478504180908203125
780,2020-05-17T20:22:05.000Z,69.19999694824219,8223.4599609375,165,2.3329999446868896,91,2020-05-17T20:22:12.000Z,20,89,164,43.72343975119292736053466796875,-79.35171461664140224456787109375
781,2020-05-17T20:22:12.000Z,68.80000305175781,8239.3603515625,164,2.369999885559082,89,2020-05-17T20:22:17.000Z,20,89,165,43.72348719276487827301025390625,-79.35168779455125331878662109375
782,2020-05-17T20:22:17.000Z,68.80000305175781,8252.259765625,165,2.3610000610351562,89,2020-05-17T20:22:19.000Z,20,89,165,43.72361778281629085540771484375,-79.35166449286043643951416015625
783,2020-05-17T20:22:19.000Z,69,8257.66015625,165,2.3610000610351562,89,2020-05-17T20:22:24.000Z,20,89,168,43.72376061044633388519287109375,-79.35161788947880268096923828125
784,2020-05-17T20:22:24.000Z,69,8271.759765625,168,2.4630000591278076,89,2020-05-17T20:22:31.000Z,20,87,166,43.72385079972445964813232421875,-79.3515794165432453155517578125
785,2020-05-17T20:22:31.000Z,69.5999984741211,8288.0498046875,166,2.490999937057495,87,2020-05-17T20:22:35.000Z,20,87,165,43.72386689297854900360107421875,-79.35157589614391326904296875
786,2020-05-17T20:22:35.000Z,70,8298.2802734375,165,2.61299991607666,87,2020-05-17T20:22:36.000Z,20,87,165,43.72400117106735706329345703125,-79.35147707350552082061767578125
787,2020-05-17T20:22:36.000Z,70.19999694824219,8300.08984375,165,2.5850000381469727,87,2020-05-17T20:22:44.000Z,20,88,168,43.7240683101117610931396484375,-79.3513816036283969879150390625
788,2020-05-17T20:22:44.000Z,70.4000015258789,8316.9404296875,168,2.4630000591278076,88,2020-05-17T20:22:49.000Z,20,88,165,43.72414500452578067779541015625,-79.35135067440569400787353515625
789,2020-05-17T20:22:49.000Z,70.4000015258789,8327.6396484375,165,2.3610000610351562,88,2020-05-17T20:22:53.000Z,20,86,164,43.72433292679488658905029296875,-79.35140616260468959808349609375
790,2020-05-17T20:22:53.000Z,71,8336.7802734375,164,2.3329999446868896,86,2020-05-17T20:23:01.000Z,20,87,164,43.72451774775981903076171875,-79.35147053562104701995849609375
791,2020-05-17T20:23:01.000Z,71.19999694824219,8358.150390625,164,2.3610000610351562,87,2020-05-17T20:23:09.000Z,20,82,166,43.72459930367767810821533203125,-79.35151546262204647064208984375
792,2020-05-17T20:23:09.000Z,71.5999984741211,8379.5595703125,166,2.3610000610351562,82,2020-05-17T20:23:13.000Z,20,83,166,43.724760152399539947509765625,-79.35152233578264713287353515625
793,2020-05-17T20:23:13.000Z,72.19999694824219,8389.3095703125,166,2.3420000076293945,83,2020-05-17T20:23:24.000Z,20,83,168,43.7248013913631439208984375,-79.3515033088624477386474609375
794,2020-05-17T20:23:24.000Z,72.4000015258789,8408.1103515625,168,2.0989999771118164,83,2020-05-17T20:23:27.000Z,20,83,167,43.7248719669878482818603515625,-79.3514349125325679779052734375
795,2020-05-17T20:23:27.000Z,72.4000015258789,8412.490234375,167,2.00600004196167,83,2020-05-17T20:23:32.000Z,20,85,165,43.72494396753609180450439453125,-79.35141605325043201446533203125
796,2020-05-17T20:23:32.000Z,72.4000015258789,8421.4296875,165,1.9129999876022339,85,2020-05-17T20:23:36.000Z,20,84,165,43.72505896724760532379150390625,-79.35140599496662616729736328125
797,2020-05-17T20:23:36.000Z,72.19999694824219,8428.7900390625,165,1.9220000505447388,84,2020-05-17T20:23:41.000Z,20,89,158,43.72507740743458271026611328125,-79.35141018591821193695068359375
798,2020-05-17T20:23:41.000Z,72.19999694824219,8441.5302734375,158,2.052999973297119,89,2020-05-17T20:23:42.000Z,20,89,155,43.72522182762622833251953125,-79.3514771573245525360107421875
799,2020-05-17T20:23:42.000Z,72.19999694824219,8443.58984375,155,2.0899999141693115,89,2020-05-17T20:23:50.000Z,20,92,159,43.72535199858248233795166015625,-79.35169869102537631988525390625
800,2020-05-17T20:23:50.000Z,72.19999694824219,8460.51953125,159,2.118000030517578,92,2020-05-17T20:23:59.000Z,20,90,163,43.7254855223000049591064453125,-79.35193221084773540496826171875
801,2020-05-17T20:23:59.000Z,72.4000015258789,8483.2099609375,163,2.0250000953674316,90,2020-05-17T20:24:06.000Z,20,85,162,43.72552692890167236328125,-79.3520732782781124114990234375
802,2020-05-17T20:24:06.000Z,72.80000305175781,8506.7099609375,162,2.809000015258789,85,2020-05-17T20:24:11.000Z,20,84,161,43.725573532283306121826171875,-79.3522291816771030426025390625
803,2020-05-17T20:24:11.000Z,73.19999694824219,8518.830078125,161,2.193000078201294,84,2020-05-17T20:24:16.000Z,20,85,161,43.725597001612186431884765625,-79.35230537317693233489990234375
804,2020-05-17T20:24:16.000Z,74.19999694824219,8532.3603515625,161,2.3510000705718994,85,2020-05-17T20:24:19.000Z,20,0,159,43.72554310597479343414306640625,-79.35251056216657161712646484375
805,2020-05-17T20:24:19.000Z,75.5999984741211,8538.58984375,159,1.8009999990463257,0,2020-05-17T20:24:54.000Z,20,59,154,43.72554662637412548065185546875,-79.3525473587214946746826171875
806,2020-05-17T20:24:54.000Z,75.80000305175781,8538.58984375,154,0,59,2020-05-17T20:24:57.000Z,20,59,154,43.7255686707794666290283203125,-79.35259086079895496368408203125
807,2020-05-17T20:24:57.000Z,75.80000305175781,8541.509765625,154,0.9700000286102295,59,2020-05-17T20:24:59.000Z,20,86,155,43.72561736963689327239990234375,-79.35266361571848392486572265625
808,2020-05-17T20:24:59.000Z,75.5999984741211,8545.900390625,155,1.6519999504089355,86,2020-05-17T20:25:03.000Z,20,92,154,43.7256632186472415924072265625,-79.35270234011113643646240234375
809,2020-05-17T20:25:03.000Z,75.4000015258789,8553.75,154,2.118000030517578,92,2020-05-17T20:25:06.000Z,20,92,157,43.72570931911468505859375,-79.35278967954218387603759765625
810,2020-05-17T20:25:06.000Z,75.5999984741211,8559.7197265625,157,2.0899999141693115,92,2020-05-17T20:25:10.000Z,20,95,154,43.72576254419982433319091796875,-79.35290367342531681060791015625
811,2020-05-17T20:25:10.000Z,75.5999984741211,8568.3896484375,154,2.127000093460083,95,2020-05-17T20:25:14.000Z,20,94,157,43.72577981092035770416259765625,-79.35294457711279392242431640625
812,2020-05-17T20:25:14.000Z,75.5999984741211,8579.3203125,157,2.257999897003174,94,2020-05-17T20:25:15.000Z,20,94,157,43.7257876060903072357177734375,-79.35302051715552806854248046875
813,2020-05-17T20:25:15.000Z,75.80000305175781,8583.0595703125,157,2.2669999599456787,94,2020-05-17T20:25:18.000Z,20,94,156,43.72582004405558109283447265625,-79.35317155905067920684814453125
814,2020-05-17T20:25:18.000Z,76.80000305175781,8589.1904296875,156,2.305000066757202,94,2020-05-17T20:25:23.000Z,20,92,160,43.7258352153003215789794921875,-79.3532272987067699432373046875
815,2020-05-17T20:25:23.000Z,76.4000015258789,8601.8798828125,160,2.313999891281128,92,2020-05-17T20:25:25.000Z,20,92,164,43.72591224499046802520751953125,-79.35346609912812709808349609375
816,2020-05-17T20:25:25.000Z,76.19999694824219,8606.75,164,2.2950000762939453,92,2020-05-17T20:25:34.000Z,20,86,164,43.725957758724689483642578125,-79.35355243273079395294189453125
817,2020-05-17T20:25:34.000Z,76.19999694824219,8626.9501953125,164,2.2300000190734863,86,2020-05-17T20:25:37.000Z,20,83,168,43.7259760312736034393310546875,-79.3535739742219448089599609375
818,2020-05-17T20:25:37.000Z,76.19999694824219,8635.3095703125,168,2.1740000247955322,83,2020-05-17T20:25:38.000Z,20,83,165,43.72599807567894458770751953125,-79.35359098948538303375244140625
819,2020-05-17T20:25:38.000Z,76.19999694824219,8637.9404296875,165,2.2019999027252197,83,2020-05-17T20:25:39.000Z,20,83,162,43.72601349838078022003173828125,-79.353610686957836151123046875
820,2020-05-17T20:25:39.000Z,76.19999694824219,8640.73046875,162,2.2109999656677246,83,2020-05-17T20:25:40.000Z,20,81,162,43.7261735089123249053955078125,-79.3537855334579944610595703125
821,2020-05-17T20:25:40.000Z,76.19999694824219,8643.0595703125,162,2.2300000190734863,81,2020-05-17T20:25:48.000Z,20,80,163,43.72631876729428768157958984375,-79.35393917374312877655029296875
822,2020-05-17T20:25:48.000Z,76.4000015258789,8665.6298828125,163,2.2769999504089355,80,2020-05-17T20:25:56.000Z,20,92,161,43.72648472897708415985107421875,-79.35407412238419055938720703125
823,2020-05-17T20:25:56.000Z,76.19999694824219,8685.759765625,161,2.3889999389648438,92,2020-05-17T20:26:03.000Z,20,92,160,43.72650685720145702362060546875,-79.35408166609704494476318359375
824,2020-05-17T20:26:03.000Z,75.80000305175781,8706.9697265625,160,2.5850000381469727,92,2020-05-17T20:26:04.000Z,20,92,160,43.72666343115270137786865234375,-79.3541114218533039093017578125
825,2020-05-17T20:26:04.000Z,75.80000305175781,8709.48046875,160,2.5940001010894775,92,2020-05-17T20:26:11.000Z,20,89,163,43.726849257946014404296875,-79.354121647775173187255859375
826,2020-05-17T20:26:11.000Z,75.19999694824219,8727.1396484375,163,2.500999927520752,89,2020-05-17T20:26:18.000Z,20,86,165,43.726877756416797637939453125,-79.35414411127567291259765625
827,2020-05-17T20:26:18.000Z,75.4000015258789,8747.8798828125,165,2.61299991607666,86,2020-05-17T20:26:20.000Z,20,89,165,43.726901896297931671142578125,-79.35423664748668670654296875
828,2020-05-17T20:26:20.000Z,76.19999694824219,8751.5302734375,165,2.5380001068115234,89,2020-05-17T20:26:23.000Z,20,90,163,43.72691974975168704986572265625,-79.35439129360020160675048828125
829,2020-05-17T20:26:23.000Z,76.5999984741211,8759.490234375,163,2.509999990463257,90,2020-05-17T20:26:27.000Z,20,90,164,43.726899214088916778564453125,-79.35467024333775043487548828125
830,2020-05-17T20:26:27.000Z,76.19999694824219,8771.599609375,164,2.5940001010894775,90,2020-05-17T20:26:35.000Z,20,91,165,43.7269030697643756866455078125,-79.35471416451036930084228515625
831,2020-05-17T20:26:35.000Z,76.5999984741211,8794.76953125,165,2.6689999103546143,91,2020-05-17T20:26:36.000Z,20,91,165,43.7268854677677154541015625,-79.35501515865325927734375
832,2020-05-17T20:26:36.000Z,76.80000305175781,8798.330078125,165,2.7339999675750732,91,2020-05-17T20:26:43.000Z,20,96,163,43.7268272973597049713134765625,-79.3552900850772857666015625
833,2020-05-17T20:26:43.000Z,77,8822.7900390625,163,2.9670000076293945,96,2020-05-17T20:26:49.000Z,20,100,162,43.7267766706645488739013671875,-79.35554564930498600006103515625
834,2020-05-17T20:26:49.000Z,77.19999694824219,8845.91015625,162,3.8440001010894775,100,2020-05-17T20:26:55.000Z,20,103,162,43.72675764374434947967529296875,-79.35575544834136962890625
835,2020-05-17T20:26:55.000Z,77.4000015258789,8867.3896484375,162,3.86299991607666,103,2020-05-17T20:27:00.000Z,20,104,165,43.726698048412799835205078125,-79.35602341778576374053955078125
836,2020-05-17T20:27:00.000Z,77.19999694824219,8884.4296875,165,3.742000102996826,104,2020-05-17T20:27:06.000Z,20,105,163,43.72667298652231693267822265625,-79.35615451075136661529541015625
837,2020-05-17T20:27:06.000Z,77.80000305175781,8907,163,3.8350000381469727,105,2020-05-17T20:27:09.000Z,20,105,162,43.72663878835737705230712890625,-79.35639892704784870147705078125
838,2020-05-17T20:27:09.000Z,77.80000305175781,8917.919921875,162,3.8350000381469727,105,2020-05-17T20:27:15.000Z,20,92,163,43.72662303037941455841064453125,-79.35647687874734401702880859375
839,2020-05-17T20:27:15.000Z,77.80000305175781,8938.009765625,163,3.694999933242798,92,2020-05-17T20:27:17.000Z,20,97,166,43.72660827822983264923095703125,-79.35651920735836029052734375
840,2020-05-17T20:27:17.000Z,77.80000305175781,8944.5302734375,166,3.6670000553131104,97,2020-05-17T20:27:18.000Z,20,97,169,43.72658304870128631591796875,-79.35660009272396564483642578125
841,2020-05-17T20:27:18.000Z,77.80000305175781,8948.3095703125,169,3.6670000553131104,97,2020-05-17T20:27:20.000Z,20,106,172,43.7265580706298351287841796875,-79.35667770914733409881591796875
